,Unnamed: 0,listing_id,id,date,reviewer_id,reviewer_name,comments,langs,room_type,calculated_host_listings_count,is_superhost
299,710,100908,113918143,2016-11-14,9564861,Wylie,"Nitza was in the US when I stayed in the room. However, her son, Javier, made a special trip to greet me upon arrival, give me the keys, etc. Javier did a great job telling me everything I needed to know, including about the neighbor. 

Though I never met Nitza, she seems to speak some English as initially we communicated via texting in English; but I can´t evaluate how well she speaks it. I do know she makes every effort to communicate and was very quick and effective in responding to my questions (eventually, in Spanish). I believe Javier speaks some English as well, but we communicated mostly in Spanish.
The room is small and without many hangers, but ideal for a single traveler who is roughing it a bit. There was excellent wifi at the house, which is in a middle/working class complex. 

The complex is located in Yunguy, which I grew to love. There are many cool murals in Yungay and some in nieghboring Brazil (neighborhood). While initially I didn´t know what to make of the writing on the buildings across the street, I came to see it as merely a form of public expression.

Overall, a great stay! Recommended!",en,Private room,1,No
300,711,100908,114303101,2016-11-17,37351354,Anna,"Unfortunately Nitza was out if the country so we didn't get to meet but everything was arranged perfectly so I had no problems! She was so kind as to allow a very late check out as much bus didn't leave until 7pm which was really fantastic! The house was clean and tidy and so close to the metro which was great. Really enjoyed my time here and in Santiago!
Thanks for everything!!",en,Private room,1,No
301,712,100908,115049149,2016-11-21,47919195,David,"Although Nitza was overseas during my stay, she showed great trust to honour the booking and made the welcome process seamless with her friend. She was extremely responsive to communication throughout and provided excellent instructions for the location.

The house was very pleasant. Very clean, well equipped kitchen, reasonable wifi for light usage, comfortable bed, secure location and washing machine available for use.

It is not in the main tourist end of town so there are some interesting eateries nearby for a variety of budgets. 

Would recommend.",en,Private room,1,No
302,714,100908,126984234,2017-01-15,24966897,Dave,"Nitza was a tremendous help in finding the right medical people to help me when I needed it. Without her quick research and recommendations would have been very lost on how to proceed for a long time. She was marvelous! 
Great location, the wall art in Yungay is really special and the area felt safe and calm. The complex where she is located was really safe. 
The home was very well suited for an Airbnb as you can choose to interact with Nitza or have your privacy. I highly recommend her place and will stay there again when I am in Santiago. ",en,Private room,1,No
303,716,100908,130540092,2017-02-06,50411022,Robert,"Very basic but the price is exceptional. Roof over your head and no interference. Wifi worked well, good walk to the sights, maybe rent a bike that they have all over Santiago, you will see twice as much for half the time. Neighborhood safe and friendly.",en,Private room,1,No
304,717,100908,132038093,2017-02-15,115964863,Murad,"It was great to stay at Nitza's house. The place is comfortable and near to subway station. Nitza also gave good tips how to reach city in reasonable price and what to do. She was not at home, but her tips were good enough to help me out. 
Thanks.",en,Private room,1,No
305,720,100908,136457302,2017-03-10,119679955,Ricardo,The host canceled this reservation 2 days before arrival. This is an automated posting.,en,Private room,1,No
306,722,100908,144100810,2017-04-14,81909014,Olivia,"Nitza is an incredibly kind woman who truly cares about her guest. I, unfortunately, was ill when I came to Santiago, but she treated me like family and helped me to get better. I would definitely recommend staying here! ",en,Private room,1,No
307,724,100908,177090716,2017-08-01,27404406,PratiK,"I stayed 9 nights at Nitzas place and had a very comfortable stay. The room is small but very comfortable and has everything you need. Mattress is comfy and Nitza made sure I have enough blankets to fight the cold weather in July. Room is very quiet which is what I wanted and is very conveniently located to go to any tourist spots or in the middle of Santiago. Metro station is 5 mins away. Plaza de armas is about 2 kms. I just preferred to walk to plaza de armas almost everyday as it completely safe and you can do all your supermarket shopping on your way. In all, very good. ",en,Private room,1,No
308,727,100928,880735,2012-01-24,1521324,Claas,"Everything very good. Nice contact, excellent location.",en,Entire home/apt,3,No
309,728,100928,113139375,2016-11-10,76557229,Avidan,The host canceled this reservation 4 days before arrival. This is an automated posting.,en,Entire home/apt,3,No
310,729,100928,123089612,2016-12-27,104149800,Manhal,It was better than I expected. Lovely stay.,en,Entire home/apt,3,No
311,731,115267,722932,2011-11-15,757576,Marisa,"When we arrived at Providencia B&B, we were warmly greeted by Ignacio and Gladys, one of his staff. Not only did they help us bring our luggage up the stairs, they offered us a complimentary coffee and sandwich.

Both Ignacio and Gladys are very friendly and they went out of their way to accommodate all of our needs. They even lent us an adapter and hair dryer and let us store food in their refrigerator.

The breakfast was great and included coffee, tea, eggs, ham, cheese, toast, jam and yogurt. 

This B&B is in a great location and walking distance to the Metro and many shops and restaurants. I would definitely stay here again and highly recommend it.",en,Private room,1,No
312,732,115267,757897,2011-12-01,673025,Manuel,"Great place to stay, clean and tidy. Owners are a plus, always willing to help and chat. ",en,Private room,1,No
313,733,115267,862696,2012-01-15,213801,Danelle,"I have just returned from a four month trip to South America.  My stay at Providencia b and b was by far the best start and b n b on my trip.  Ignacio and his wife made me feel very comfortable from the start.  He is a real host, he worries about his guests, opens his home and heart to all and accommodates each and every person who enters into his world.  I own a b and b in Philadelphia and it was wonderful to se (Website hidden by Airbnb) like mine in Santiago.  Ignacio entered my world and my heart.  He can only be described as the hostess with the mostest.  The location is wonderful with restaurants around each corner and transportation close at hand.  I am a yogi and there is a great studio around the corner.   You will not regret meeting and staying with Ignacio and his beautiful wife.  Besos, Danelle",en,Private room,1,No
